0.03, 0.07991139196626479
0.035714285714285726, 0.11879074572847764
0.041428571428571453, 0.1830664229431626
0.05000000000000002, 0.3502255500839394
0.061428571428571416, 0.5800671358407616
0.07571428571428573, 0.7739192553482265
0.09571428571428572, 0.8317637711026713
0.11714285714285716, 0.8939317197989161
0.1257142857142857, 0.5021917400166127
0.13, 0.1703351776618163
0.13571428571428573, 0.03616270174950687
0.14142857142857143, 0.01141277628777787
0.14857142857142858, 0.0018160610115286642
0.15142857142857147, 0.00027875161440560705
0.15857142857142859, 0.00004278626215774902
0.16142857142857142, 0.000009762593749199
0.16428571428571426, 0.000004922366121645053
0.18428571428571427, 0.000005290275154409112
0.2042857142857143, 0.000013503140378698723
0.23142857142857143, 0.000018015742835694614
0.26857142857142857, 0.000024036407888781783
0.2885714285714286, 0.000013503140378698723
0.3128571428571429, 0.0000027652801135458176
0.3271428571428571, 7.555459284647328e-7
0.34285714285714286, 3.4191097660592445e-7
0.36000000000000004, 1.3395425758969893e-7
0.38285714285714284, 9.011199583061683e-8
0.4000000000000001, 7.001923979868339e-8
0.43142857142857144, 6.754064712195468e-8
0.47428571428571425, 7.525263978409524e-8
0.52, 7.525263978409524e-8
0.5628571428571427, 8.087719619288491e-8
0.5971428571428572, 8.087719619288491e-8
0.6242857142857143, 8.087719619288491e-8
0.6414285714285715, 8.692214496115089e-8
0.6614285714285715, 1.1597057917115224e-7
0.6799999999999999, 1.0040125245206637e-7
0.7157142857142857, 1.1597057917115224e-7
0.7414285714285715, 1.1597057917115224e-7
0.76, 1.1597057917115224e-7
0.7828571428571429, 1.3395425758969893e-7
0.8071428571428572, 1.3395425758969893e-7
0.8285714285714285, 1.0040125245206637e-7
0.8400000000000001, 8.384521078469136e-8
0.8685714285714285, 6.514979349630388e-8
0.8842857142857143, 5.062299388226964e-8
0.9028571428571428, 7.258879135601091e-8
0.922857142857143, 9.341890718649829e-8
0.9500000000000002, 1.0408575681597496e-7
0.9885714285714287, 9.684717489027654e-8
1, 8.692214496115089e-8
